material_id,common_name,uns_number,aisi_grade,material_class,condition,yield_strength_MPa,ultimate_tensile_strength_MPa,elongation_percent,hardness_HB,hardness_shore_d,fatigue_limit_MPa,elastic_modulus_GPa,density_kg_m3,max_service_temp_C,min_service_temp_C,max_continuous_use_temp_C,corrosion_seawater,corrosion_acidic,corrosion_alkaline,corrosion_atmospheric,corrosion_high_temp,chemical_resistance_solvents,chemical_resistance_acids,chemical_resistance_alkalis,chemical_resistance_fuels,weldability,weldability_notes,joining_method,machinability_index,flammability,water_absorption_percent,uv_resistance,cost_class,approx_cost_usd_per_kg,availability,stock_forms,fatigue_rating,typical_applications,key_warnings,sources,description_text,stress_table_id
kag_4d3e61a5dd21,Steel SAE 1080,NOT_FOUND,NOT_FOUND,carbon_steel_high,annealed,376,615,24.7,174,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1080 is a carbon steel high (ANSI standard). Ultimate tensile strength 615 MPa, yield strength 376 MPa. Also elongation 24.7%, Brinell hardness 174 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: annealed. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_ce4812a480fd,Steel SAE 1080,NOT_FOUND,NOT_FOUND,carbon_steel_high,tempered_at_600_F,979,1303,12,388,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1080 is a carbon steel high (ANSI standard). Ultimate tensile strength 1303 MPa, yield strength 979 MPa. Also elongation 12%, Brinell hardness 388 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: tempered at 600 F. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_683b75ed3e71,Steel SAE 1095,NOT_FOUND,NOT_FOUND,carbon_steel_high,as-rolled,572,965,9,293,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1095 is a carbon steel high (ANSI standard). Ultimate tensile strength 965 MPa, yield strength 572 MPa. Also elongation 9%, Brinell hardness 293 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: as-rolled. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_5624c3966397,Steel SAE 1095,NOT_FOUND,NOT_FOUND,carbon_steel_high,normalized,500,1014,9.5,293,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1095 is a carbon steel high (ANSI standard). Ultimate tensile strength 1014 MPa, yield strength 500 MPa. Also elongation 9.5%, Brinell hardness 293 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_388dd3eb93e1,Steel SAE 1095,NOT_FOUND,NOT_FOUND,carbon_steel_high,annealed,379,657,13,192,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1095 is a carbon steel high (ANSI standard). Ultimate tensile strength 657 MPa, yield strength 379 MPa. Also elongation 13%, Brinell hardness 192 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: annealed. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_18e85a779169,Steel SAE 1095,NOT_FOUND,NOT_FOUND,carbon_steel_high,tempered_at_400_F,827,1289,10,401,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1095 is a carbon steel high (ANSI standard). Ultimate tensile strength 1289 MPa, yield strength 827 MPa. Also elongation 10%, Brinell hardness 401 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: tempered at 400 F. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_76d2c71250f3,Steel SAE 1117,NOT_FOUND,NOT_FOUND,carbon_steel_low,as-rolled,305,487,33,143,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1117 is a carbon steel low (ANSI standard). Ultimate tensile strength 487 MPa, yield strength 305 MPa. Also elongation 33%, Brinell hardness 143 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: as-rolled. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_8f59f91d0177,Steel SAE 1117,NOT_FOUND,NOT_FOUND,carbon_steel_low,normalized,303,467,33.5,137,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1117 is a carbon steel low (ANSI standard). Ultimate tensile strength 467 MPa, yield strength 303 MPa. Also elongation 33.5%, Brinell hardness 137 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_5412cbe18e01,Steel SAE 1117,NOT_FOUND,NOT_FOUND,carbon_steel_low,annealed,279,429,32.8,121,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1117 is a carbon steel low (ANSI standard). Ultimate tensile strength 429 MPa, yield strength 279 MPa. Also elongation 32.8%, Brinell hardness 121 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: annealed. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_b31add3ace6d,Steel SAE 1118,NOT_FOUND,NOT_FOUND,carbon_steel_low,as-rolled,316,521,32,149,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1118 is a carbon steel low (ANSI standard). Ultimate tensile strength 521 MPa, yield strength 316 MPa. Also elongation 32%, Brinell hardness 149 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: as-rolled. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_14e4b51bed33,Steel SAE 1118,NOT_FOUND,NOT_FOUND,carbon_steel_low,normalized,319,477,33.5,143,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1118 is a carbon steel low (ANSI standard). Ultimate tensile strength 477 MPa, yield strength 319 MPa. Also elongation 33.5%, Brinell hardness 143 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_aefff966ed4e,Steel SAE 1118,NOT_FOUND,NOT_FOUND,carbon_steel_low,annealed,284,450,34.5,131,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1118 is a carbon steel low (ANSI standard). Ultimate tensile strength 450 MPa, yield strength 284 MPa. Also elongation 34.5%, Brinell hardness 131 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: annealed. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_cf27002a1b94,Steel SAE 1137,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as-rolled,379,627,28,192,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1137 is a carbon steel medium (ANSI standard). Ultimate tensile strength 627 MPa, yield strength 379 MPa. Also elongation 28%, Brinell hardness 192 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: as-rolled. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_b9823642af7e,Steel SAE 1137,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,396,669,22.5,197,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1137 is a carbon steel medium (ANSI standard). Ultimate tensile strength 669 MPa, yield strength 396 MPa. Also elongation 22.5%, Brinell hardness 197 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_f9e819061e7a,Steel SAE 1137,NOT_FOUND,NOT_FOUND,carbon_steel_medium,annealed,345,584,26.8,174,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1137 is a carbon steel medium (ANSI standard). Ultimate tensile strength 584 MPa, yield strength 345 MPa. Also elongation 26.8%, Brinell hardness 174 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: annealed. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_4955b1fbc766,Steel SAE 1137,NOT_FOUND,NOT_FOUND,carbon_steel_medium,tempered_at_400_F,938,1082,5,352,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1137 is a carbon steel medium (ANSI standard). Ultimate tensile strength 1082 MPa, yield strength 938 MPa. Also elongation 5%, Brinell hardness 352 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: tempered at 400 F. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_b0802701ebb7,Steel SAE 1141,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as-rolled,359,676,22,192,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1141 is a carbon steel medium (ANSI standard). Ultimate tensile strength 676 MPa, yield strength 359 MPa. Also elongation 22%, Brinell hardness 192 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: as-rolled. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_55104f2a4659,Steel SAE 1141,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,405,707,22.7,201,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1141 is a carbon steel medium (ANSI standard). Ultimate tensile strength 707 MPa, yield strength 405 MPa. Also elongation 22.7%, Brinell hardness 201 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_53a2ec1c4ea2,Steel SAE 1141,NOT_FOUND,NOT_FOUND,carbon_steel_medium,annealed,353,598,25.5,163,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1141 is a carbon steel medium (ANSI standard). Ultimate tensile strength 598 MPa, yield strength 353 MPa. Also elongation 25.5%, Brinell hardness 163 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: annealed. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_f013e5db6e42,Steel SAE 1141,NOT_FOUND,NOT_FOUND,carbon_steel_medium,tempered_at_400_F,1213,1634,6,461,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1141 is a carbon steel medium (ANSI standard). Ultimate tensile strength 1634 MPa, yield strength 1213 MPa. Also elongation 6%, Brinell hardness 461 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: tempered at 400 F. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_e766c49f05b9,Steel SAE 1144,NOT_FOUND,NOT_FOUND,carbon_steel_medium,as-rolled,421,703,21,212,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1144 is a carbon steel medium (ANSI standard). Ultimate tensile strength 703 MPa, yield strength 421 MPa. Also elongation 21%, Brinell hardness 212 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: as-rolled. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_a6957b64c232,Steel SAE 1144,NOT_FOUND,NOT_FOUND,carbon_steel_medium,normalized,400,667,21,197,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1144 is a carbon steel medium (ANSI standard). Ultimate tensile strength 667 MPa, yield strength 400 MPa. Also elongation 21%, Brinell hardness 197 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_70dfa279bc86,Steel SAE 1144,NOT_FOUND,NOT_FOUND,carbon_steel_medium,annealed,346,584,24.8,167,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1144 is a carbon steel medium (ANSI standard). Ultimate tensile strength 584 MPa, yield strength 346 MPa. Also elongation 24.8%, Brinell hardness 167 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: annealed. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_1ea0c63ce8e6,Steel SAE 1144,NOT_FOUND,NOT_FOUND,carbon_steel_medium,tempered_at_400_F,627,876,17,277,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1144 is a carbon steel medium (ANSI standard). Ultimate tensile strength 876 MPa, yield strength 627 MPa. Also elongation 17%, Brinell hardness 277 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: tempered at 400 F. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_dd26c8179b3e,Steel SAE 1340,NOT_FOUND,NOT_FOUND,alloy_steel,normalized,558,836,22,248,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1340 is a alloy steel (ANSI standard). Ultimate tensile strength 836 MPa, yield strength 558 MPa. Also elongation 22%, Brinell hardness 248 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: normalized. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_279530d69824,Steel SAE 1340,NOT_FOUND,NOT_FOUND,alloy_steel,annealed,436,703,25.5,207,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1340 is a alloy steel (ANSI standard). Ultimate tensile strength 703 MPa, yield strength 436 MPa. Also elongation 25.5%, Brinell hardness 207 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: annealed. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
kag_d39eb1fd3e02,Steel SAE 1340,NOT_FOUND,NOT_FOUND,alloy_steel,tempered_at_400_F,1593,1806,11,505,NOT_FOUND,NOT_FOUND,207.0,7860,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,NOT_FOUND,Kaggle mechanical properties dataset (ANSI),"Steel SAE 1340 is a alloy steel (ANSI standard). Ultimate tensile strength 1806 MPa, yield strength 1593 MPa. Also elongation 11%, Brinell hardness 505 HB, elastic modulus 207.0 GPa, density 7860 kg/m3. Condition: tempered at 400 F. Mechanical property data only — no corrosion, cost, or service-temperature data is available for this entry.",
